folioviv,foliohog,tam_loc,tot_integ,ocupados,educa_jefe,mat_pisos,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,num_tva,num_tvd,num_micro,telefono,focos_inca,focos_ahor,drenaje,combustible,ing_cor,factor,est_socio,est_dis,upm,nse,piso_tierra
1701511405,1,100_mil,1,1,4,2,Si,No,No,0,0,0,0,1,0,0,No,3,0,servicio_público,otro,18940.38,325,2,262,0043080,D,FALSE
1701511406,1,100_mil,3,2,4,3,Si,No,No,0,0,1,0,1,0,0,Si,4,1,servicio_público,gas_tanque,20803.17,325,2,262,0043080,D,FALSE
1701530301,1,100_mil,2,1,8,2,No,No,Si,1,0,1,0,0,1,0,Si,0,7,servicio_público,gas_tanque,21655.64,268,3,263,0043090,D,FALSE
1701530302,1,100_mil,5,5,6,2,No,No,No,0,0,0,0,1,0,0,No,0,8,servicio_público,gas_tanque,56745.79,268,3,263,0043090,C,FALSE
1701570802,1,100_mil,2,0,8,3,Si,Si,Si,1,1,1,0,0,2,1,Si,0,10,servicio_público,gas_tanque,62213.1,321,3,263,0043100,AB,FALSE
1701570803,1,100_mil,2,1,5,3,No,Si,Si,0,1,1,0,0,1,1,Si,0,7,fosa_séptica,gas_tanque,53397.88,321,3,263,0043100,C,FALSE
1701570804,1,100_mil,3,0,8,3,Si,Si,Si,0,1,1,2,0,3,1,Si,0,12,servicio_público,gas_tanque,68116.86,321,3,263,0043100,AB,FALSE
1701570805,1,100_mil,3,1,4,3,Si,Si,Si,0,0,1,1,1,1,1,Si,0,9,servicio_público,gas_tanque,88658.05,321,3,263,0043100,AB,FALSE
1701570806,1,100_mil,4,0,3,3,Si,Si,Si,1,0,1,1,0,1,1,Si,5,10,fosa_séptica,gas_tanque,100965.56,321,3,263,0043100,AB,FALSE
1701576201,1,100_mil,4,1,6,2,Si,Si,Si,1,0,1,1,1,1,0,No,2,3,servicio_público,gas_tanque,32690.24,330,2,262,0043110,C,FALSE
1701576203,1,100_mil,4,3,4,3,No,No,Si,0,1,1,1,3,0,1,Si,0,13,servicio_público,gas_tanque,52820.6,330,2,262,0043110,C,FALSE
1701576204,1,100_mil,4,1,6,3,Si,No,Si,0,0,1,1,2,0,1,Si,0,7,servicio_público,gas_tanque,25428.68,330,2,262,0043110,D,FALSE
1701576205,1,100_mil,5,2,10,3,Si,Si,Si,2,1,1,1,1,0,1,Si,0,11,servicio_público,gas_tanque,100670.52,330,2,262,0043110,AB,FALSE
1701576206,1,100_mil,1,1,7,3,Si,Si,No,1,0,0,0,0,1,1,No,0,10,servicio_público,gas_tanque,29972.19,330,2,262,0043110,D,FALSE
1701590601,1,100_mil,7,3,10,3,Si,Si,Si,1,0,1,1,0,2,1,Si,7,5,servicio_público,gas_tanque,53933.47,326,3,263,0043120,C,FALSE
1701590602,1,100_mil,2,1,6,3,Si,Si,Si,3,0,1,1,2,1,1,No,0,6,servicio_público,gas_tanque,33425.69,326,3,263,0043120,C,FALSE
1701590605,1,100_mil,4,3,4,3,Si,No,No,0,0,1,0,0,2,0,No,3,3,servicio_público,gas_tanque,40564.53,326,3,263,0043120,C,FALSE
1701590606,1,100_mil,3,2,6,2,Si,No,No,0,0,0,0,1,0,0,No,0,3,servicio_público,gas_tanque,15564.56,326,3,263,0043120,D,FALSE
1701598001,1,100_mil,2,0,1,2,Si,Si,No,0,0,1,0,0,1,1,Si,0,6,servicio_público,gas_tanque,28025.39,399,3,263,0043130,D,FALSE
1701598002,1,100_mil,7,4,4,3,Si,Si,Si,1,0,1,1,0,4,0,Si,0,12,servicio_público,gas_tanque,121951.31,399,3,263,0043130,AB,FALSE
1701598003,1,100_mil,4,2,8,3,Si,No,No,0,0,1,0,0,1,1,No,0,6,servicio_público,gas_tanque,51130.84,399,3,263,0043130,C,FALSE
1701604501,1,100_mil,6,3,6,3,Si,Si,Si,0,1,1,1,2,0,1,No,0,7,servicio_público,gas_tanque,47878.74,331,2,262,0043140,C,FALSE
1701604502,1,100_mil,1,1,4,2,Si,No,No,0,0,1,0,1,0,0,No,0,3,servicio_público,gas_tanque,20371.49,331,2,262,0043140,D,FALSE
1701604503,1,100_mil,3,1,8,2,Si,Si,No,0,1,1,0,1,0,1,No,12,0,servicio_público,gas_tanque,19615.69,331,2,262,0043140,D,FALSE
1701604503,2,100_mil,3,1,7,2,Si,No,No,0,0,1,1,1,0,0,No,12,0,servicio_público,gas_tanque,23478.24,331,2,262,0043140,D,FALSE
1701604504,1,100_mil,3,2,10,3,Si,Si,Si,0,0,0,1,0,1,0,Si,0,7,servicio_público,gas_tanque,28420.03,331,2,262,0043140,D,FALSE
1701604505,1,100_mil,4,1,4,2,No,No,No,0,0,0,0,1,0,0,No,0,6,servicio_público,gas_tanque,14673.91,331,2,262,0043140,E,FALSE
1701604506,1,100_mil,8,3,1,2,Si,No,No,0,0,1,0,0,1,0,No,0,6,servicio_público,gas_tanque,31746.13,331,2,262,0043140,C,FALSE
1701607701,1,100_mil,3,1,4,2,Si,Si,No,0,0,0,0,1,0,0,No,3,0,servicio_público,gas_tanque,15467.21,356,2,262,0043150,D,FALSE
1701607702,1,100_mil,2,1,6,2,Si,No,Si,0,0,0,0,1,0,0,Si,0,2,servicio_público,gas_tanque,18632.59,356,2,262,0043150,D,FALSE
1701607703,1,100_mil,4,4,3,3,Si,Si,Si,0,0,1,0,0,1,0,Si,0,4,servicio_público,leña_carbón,39057.03,356,2,262,0043150,C,FALSE
1701607704,1,100_mil,5,3,4,2,Si,No,No,0,0,0,0,1,0,0,No,4,0,servicio_público,leña_carbón,31683.42,356,2,262,0043150,C,FALSE
1701607705,1,100_mil,7,1,4,2,No,No,No,0,0,0,0,0,1,0,No,5,0,fosa_séptica,gas_tanque,17275.25,356,2,262,0043150,D,FALSE
1701607706,1,100_mil,3,2,1,2,Si,No,No,0,0,0,0,1,0,0,No,1,3,servicio_público,gas_tanque,21659,356,2,262,0043150,D,FALSE
1701619901,1,100_mil,5,1,4,2,Si,No,No,0,0,0,0,1,0,0,No,0,5,servicio_público,leña_carbón,18444.29,362,2,262,0043160,D,FALSE
1701619902,1,100_mil,4,2,8,2,Si,No,No,0,0,0,0,1,0,0,No,0,3,servicio_público,gas_tanque,42234.22,362,2,262,0043160,C,FALSE
1701619903,1,100_mil,5,3,6,2,Si,Si,No,0,0,1,0,0,1,1,No,0,5,servicio_público,gas_tanque,48917.74,362,2,262,0043160,C,FALSE
1701619904,1,100_mil,5,2,6,2,Si,Si,Si,1,0,1,1,2,1,0,Si,4,0,servicio_público,gas_tanque,75500.52,362,2,262,0043160,AB,FALSE
1701619905,1,100_mil,4,1,8,2,Si,No,Si,0,0,1,0,1,1,0,No,0,5,servicio_público,gas_tanque,27174.83,362,2,262,0043160,D,FALSE
1701619906,1,100_mil,4,2,6,2,Si,No,No,0,0,1,0,0,2,1,No,5,0,servicio_público,gas_tanque,30745.82,362,2,262,0043160,C,FALSE
1701635402,1,100_mil,4,2,8,2,Si,Si,Si,0,1,1,2,2,1,1,Si,0,13,fosa_séptica,gas_tanque,101522.15,444,3,263,0043170,AB,FALSE
1701635403,1,100_mil,4,2,7,2,Si,Si,Si,0,0,0,1,1,1,0,Si,0,8,fosa_séptica,gas_tanque,36941.98,444,3,263,0043170,C,FALSE
1701635404,1,100_mil,3,3,3,2,Si,Si,No,0,0,1,0,0,1,0,Si,0,6,fosa_séptica,gas_tanque,23187.97,444,3,263,0043170,D,FALSE
1701635405,1,100_mil,5,2,8,2,No,No,No,1,0,1,0,0,1,1,No,0,7,servicio_público,gas_tanque,22926,444,3,263,0043170,D,FALSE
1701635406,1,100_mil,2,1,6,3,Si,Si,Si,0,0,0,0,2,0,0,Si,0,8,servicio_público,gas_tanque,30679.8,444,3,263,0043170,C,FALSE
1701635406,2,100_mil,4,1,6,3,Si,Si,Si,0,0,0,0,1,0,0,Si,0,8,servicio_público,gas_tanque,23726.27,444,3,263,0043170,D,FALSE
1701662301,1,100_mil,1,1,10,3,Si,Si,Si,2,1,0,1,0,2,1,Si,0,10,servicio_público,gas_tanque,82584.81,332,3,263,0043180,AB,FALSE
1701662302,1,100_mil,4,3,6,2,Si,Si,Si,1,0,1,1,1,0,1,Si,0,5,servicio_público,gas_tanque,69749.3,332,3,263,0043180,AB,FALSE
1701662303,1,100_mil,2,2,8,3,Si,Si,No,0,0,0,0,2,0,0,No,0,7,servicio_público,gas_tanque,28595.91,332,3,263,0043180,D,FALSE
1701662304,1,100_mil,5,4,8,3,Si,Si,Si,2,0,1,2,0,2,0,Si,0,15,servicio_público,gas_tanque,79120.34,332,3,263,0043180,AB,FALSE
1701662306,1,100_mil,3,2,9,3,Si,Si,Si,1,0,1,2,1,1,1,Si,0,6,servicio_público,gas_tanque,33873.05,332,3,263,0043180,C,FALSE
1701672801,1,100_mil,2,2,11,3,Si,Si,Si,2,0,1,1,0,2,0,Si,3,3,servicio_público,gas_tanque,93593.64,333,3,263,0043190,AB,FALSE
1701672802,1,100_mil,2,2,9,3,Si,Si,Si,1,1,1,1,0,2,1,Si,0,13,servicio_público,gas_tanque,66526.14,333,3,263,0043190,AB,FALSE
1701672803,1,100_mil,4,1,6,3,Si,No,Si,1,0,1,1,0,2,0,Si,4,9,servicio_público,gas_tanque,39885.24,333,3,263,0043190,C,FALSE
1701672804,1,100_mil,6,2,10,3,Si,Si,Si,0,0,1,1,0,2,1,Si,0,8,fosa_séptica,gas_tanque,130960.14,333,3,263,0043190,AB,FALSE
1701691201,1,100_mil,1,1,6,2,No,Si,Si,0,1,1,0,0,1,1,No,0,6,servicio_público,gas_tanque,32446.96,328,3,263,0043200,C,FALSE
1701691202,1,100_mil,4,4,10,2,Si,Si,Si,1,0,1,2,2,0,1,Si,0,11,servicio_público,gas_tanque,65259.68,328,3,263,0043200,AB,FALSE
1701691203,1,100_mil,4,1,6,2,No,No,No,0,0,1,0,1,0,0,Si,0,5,servicio_público,gas_tanque,29993.99,328,3,263,0043200,D,FALSE
1701691204,1,100_mil,3,1,10,3,Si,No,Si,1,0,0,0,0,1,1,No,0,10,servicio_público,gas_tanque,31422.19,328,3,263,0043200,C,FALSE
1701700601,1,100_mil,3,2,3,2,Si,No,No,0,0,1,0,0,1,0,No,0,6,servicio_público,gas_tanque,29546.54,327,2,262,0043210,D,FALSE
1701700602,1,100_mil,1,1,6,2,Si,No,No,0,0,1,0,1,0,0,No,0,5,servicio_público,gas_tanque,14329.72,327,2,262,0043210,E,FALSE
1701700603,1,100_mil,4,1,9,3,Si,No,No,0,0,1,0,3,0,1,No,0,7,servicio_público,gas_tanque,31299.74,327,2,262,0043210,C,FALSE
1701700604,1,100_mil,5,3,7,3,Si,No,Si,2,1,1,1,0,1,1,Si,2,7,servicio_público,gas_tanque,57442.6,327,2,262,0043210,C,FALSE
1701700606,1,100_mil,3,1,10,2,Si,Si,Si,1,0,1,2,2,1,1,Si,2,3,servicio_público,gas_tanque,34327.86,327,2,262,0043210,C,FALSE
1701739001,1,15mil_100mil,3,2,1,2,No,Si,No,0,0,1,0,1,0,1,Si,0,4,servicio_público,gas_tanque,31827.91,316,2,265,0043220,C,FALSE
1701739002,1,15mil_100mil,1,0,3,2,No,No,No,0,0,0,0,0,1,0,No,0,2,servicio_público,gas_tanque,13479.21,316,2,265,0043220,E,FALSE
1701739004,1,15mil_100mil,5,2,5,2,Si,No,No,0,0,0,0,1,1,0,No,0,2,servicio_público,gas_tanque,14053.38,316,2,265,0043220,E,FALSE
1701739005,1,15mil_100mil,1,1,7,2,Si,No,Si,0,0,0,0,0,0,0,No,0,2,servicio_público,otro,4562.83,316,2,265,0043220,E,FALSE
1701739006,1,15mil_100mil,3,1,8,2,Si,No,No,0,0,1,0,1,0,1,No,1,4,servicio_público,gas_tanque,22632.98,316,2,265,0043220,D,FALSE
1701753501,1,15mil_100mil,7,1,4,2,Si,No,Si,1,0,1,1,1,1,1,Si,0,6,servicio_público,gas_tanque,57884.11,339,2,265,0043230,C,FALSE
1701753502,1,15mil_100mil,3,2,3,1,Si,No,No,0,0,0,0,0,0,1,No,0,4,servicio_público,gas_tanque,31361.67,339,2,265,0043230,C,TRUE
1701753503,1,15mil_100mil,4,1,4,2,No,No,No,0,0,0,0,0,0,0,No,0,4,servicio_público,gas_tanque,13016.83,339,2,265,0043230,E,FALSE
1701753504,1,15mil_100mil,2,1,4,2,No,No,No,0,0,0,0,0,0,0,No,3,0,fosa_séptica,electricidad,16736.57,339,2,265,0043230,D,FALSE
1701753505,1,15mil_100mil,4,3,5,2,No,Si,Si,0,0,1,0,0,1,0,Si,0,5,servicio_público,gas_tanque,29683.08,339,2,265,0043230,D,FALSE
1701753506,1,15mil_100mil,3,0,10,3,Si,Si,Si,1,1,1,2,0,2,1,Si,0,16,servicio_público,gas_tanque,70150.76,339,2,265,0043230,AB,FALSE
1701773702,1,15mil_100mil,2,2,10,3,Si,No,Si,2,0,1,0,1,1,1,Si,0,10,servicio_público,gas_tanque,55278.67,336,4,267,0043240,C,FALSE
1701773703,1,15mil_100mil,3,2,8,3,Si,No,No,1,0,1,0,1,0,1,No,0,6,servicio_público,gas_tanque,40768.48,336,4,267,0043240,C,FALSE
1701773704,1,15mil_100mil,5,2,6,2,Si,No,No,1,0,1,1,1,1,0,No,0,9,servicio_público,gas_tanque,35890.75,336,4,267,0043240,C,FALSE
1701773706,1,15mil_100mil,2,2,6,3,Si,Si,Si,1,0,2,1,0,2,1,Si,0,13,servicio_público,gas_tubo,147845.86,336,4,267,0043240,AB,FALSE
1701778901,1,15mil_100mil,2,1,3,2,Si,No,No,0,0,0,0,0,1,1,No,0,6,fosa_séptica,gas_tanque,19541.19,293,2,265,0043250,D,FALSE
1701778902,1,15mil_100mil,6,4,6,3,Si,Si,Si,0,0,1,0,2,0,1,Si,0,5,fosa_séptica,gas_tanque,33571.66,293,2,265,0043250,C,FALSE
1701778903,1,15mil_100mil,4,1,7,3,Si,Si,No,0,0,1,0,1,1,1,No,0,8,barranca_río,gas_tanque,31834.46,293,2,265,0043250,C,FALSE
1701778904,1,15mil_100mil,4,2,8,3,Si,No,No,0,0,1,0,1,0,0,No,0,8,fosa_séptica,gas_tanque,16680.89,293,2,265,0043250,D,FALSE
1701778905,1,15mil_100mil,3,2,6,1,Si,No,No,0,0,0,0,0,1,0,No,0,4,fosa_séptica,leña_carbón,29441.05,293,2,265,0043250,D,TRUE
1701778906,1,15mil_100mil,4,2,9,3,Si,Si,Si,0,0,1,0,0,1,0,Si,0,8,servicio_público,gas_tanque,78777.57,293,2,265,0043250,AB,FALSE
1701781401,1,15mil_100mil,3,1,10,3,Si,Si,Si,1,0,1,1,0,1,1,No,0,8,servicio_público,gas_tanque,31799.04,321,3,266,0043260,C,FALSE
1701781402,1,15mil_100mil,4,1,6,2,Si,No,No,0,1,1,0,1,0,0,No,2,6,servicio_público,gas_tanque,30152.37,321,3,266,0043260,C,FALSE
1701781403,1,15mil_100mil,4,3,8,2,Si,No,Si,0,0,1,1,0,1,1,No,0,10,servicio_público,gas_tanque,56838.85,321,3,266,0043260,C,FALSE
1701781404,1,15mil_100mil,2,2,8,2,No,No,Si,0,1,0,0,0,0,0,Si,0,9,servicio_público,gas_tanque,14803.04,321,3,266,0043260,E,FALSE
1701781405,1,15mil_100mil,3,1,11,2,Si,Si,Si,1,0,1,1,0,1,1,Si,0,7,servicio_público,gas_tanque,37497.4,321,3,266,0043260,C,FALSE
1701781406,1,15mil_100mil,2,1,7,2,Si,No,No,1,0,1,0,0,1,0,No,0,8,servicio_público,gas_tanque,47532.93,321,3,266,0043260,C,FALSE
1701794301,1,15mil_100mil,4,1,8,2,Si,Si,No,0,0,1,0,0,1,0,No,2,6,servicio_público,gas_tanque,18667.22,335,2,265,0043270,D,FALSE
1701794302,1,15mil_100mil,3,1,4,1,Si,Si,No,0,0,0,0,1,0,1,Si,0,4,servicio_público,gas_tanque,22296.12,335,2,265,0043270,D,TRUE
1701794303,1,15mil_100mil,3,1,8,2,Si,No,No,0,0,0,0,2,0,0,No,0,3,fosa_séptica,leña_carbón,17583.44,335,2,265,0043270,D,FALSE
1701794304,1,15mil_100mil,8,4,4,2,Si,No,No,0,0,0,0,3,0,0,No,4,2,fosa_séptica,gas_tanque,41844.29,335,2,265,0043270,C,FALSE
1701794305,1,15mil_100mil,4,1,6,2,Si,Si,No,0,0,1,0,1,1,1,Si,0,3,barranca_río,gas_tanque,12032.6,335,2,265,0043270,E,FALSE
1701794306,1,15mil_100mil,4,2,6,2,Si,No,No,0,0,0,0,0,1,0,No,0,1,barranca_río,gas_tanque,33088.87,335,2,265,0043270,C,FALSE
1701839801,1,15mil_100mil,4,1,6,2,Si,Si,No,0,1,1,0,1,0,0,No,2,2,fosa_séptica,gas_tanque,19204.91,476,2,265,0043280,D,FALSE
1701839802,1,15mil_100mil,5,2,4,2,Si,No,No,0,0,0,0,0,1,0,No,1,3,fosa_séptica,leña_carbón,24270.47,476,2,265,0043280,D,FALSE
1701839803,1,15mil_100mil,5,2,4,3,Si,No,No,0,0,1,0,0,1,0,No,0,5,fosa_séptica,gas_tanque,24344.23,476,2,265,0043280,D,FALSE
1701839804,1,15mil_100mil,2,1,6,1,No,No,Si,0,0,0,1,0,1,0,Si,3,0,no_tiene,gas_tanque,13603.27,476,2,265,0043280,E,TRUE
1701839805,1,15mil_100mil,4,3,3,2,Si,Si,No,0,0,0,0,1,1,0,No,1,4,servicio_público,gas_tanque,41247.52,476,2,265,0043280,C,FALSE
1701839806,1,15mil_100mil,3,1,6,2,Si,No,Si,0,1,1,1,0,1,1,Si,4,3,fosa_séptica,gas_tanque,18959.01,476,2,265,0043280,D,FALSE
1701867201,1,15mil_100mil,3,2,8,2,Si,Si,Si,1,0,1,1,1,2,0,No,7,0,servicio_público,gas_tanque,45103.42,281,3,266,0043290,C,FALSE
1701867202,1,15mil_100mil,3,1,6,3,Si,No,Si,0,0,1,0,0,1,0,Si,3,5,servicio_público,gas_tanque,14231.17,281,3,266,0043290,E,FALSE
1701867203,1,15mil_100mil,3,2,8,2,Si,No,No,0,0,1,0,1,0,0,No,3,3,servicio_público,gas_tanque,32597.18,281,3,266,0043290,C,FALSE
1701867204,1,15mil_100mil,6,3,7,3,Si,Si,Si,0,0,1,1,1,1,1,No,0,7,servicio_público,gas_tanque,33391.86,281,3,266,0043290,C,FALSE
1701867205,1,15mil_100mil,3,2,6,2,Si,Si,Si,0,1,0,0,0,1,0,Si,0,7,servicio_público,gas_tanque,19147.64,281,3,266,0043290,D,FALSE
1701867206,1,15mil_100mil,3,1,6,3,Si,Si,Si,0,0,1,1,1,2,1,No,3,5,servicio_público,gas_tanque,32080.74,281,3,266,0043290,C,FALSE
1701869601,1,15mil_100mil,4,2,6,3,Si,No,No,0,0,1,0,1,2,1,No,0,5,servicio_público,gas_tanque,28927.84,351,2,265,0043300,D,FALSE
1701869602,1,15mil_100mil,3,0,1,3,Si,No,Si,1,0,1,2,0,2,0,Si,0,8,servicio_público,gas_tanque,15580.29,351,2,265,0043300,D,FALSE
1701869603,1,15mil_100mil,1,1,6,2,Si,No,No,0,0,0,0,0,0,0,No,0,2,servicio_público,otro,17144.26,351,2,265,0043300,D,FALSE
1701869604,1,15mil_100mil,4,2,8,2,Si,No,No,0,0,1,0,1,0,0,No,3,0,servicio_público,gas_tanque,23877.03,351,2,265,0043300,D,FALSE
1701869605,1,15mil_100mil,6,4,4,2,Si,No,No,0,0,0,0,0,1,0,No,2,4,servicio_público,gas_tanque,32106.57,351,2,265,0043300,C,FALSE
1701869606,1,15mil_100mil,4,4,3,2,Si,No,Si,0,0,0,0,0,1,1,Si,0,4,servicio_público,gas_tanque,43072.11,351,2,265,0043300,C,FALSE
1701872001,1,15mil_100mil,4,4,6,2,Si,No,No,0,0,0,0,1,0,0,No,0,3,servicio_público,gas_tanque,22103.9,401,2,265,0043310,D,FALSE
1701872002,1,15mil_100mil,2,2,4,1,Si,No,No,0,0,0,0,0,0,0,No,0,2,servicio_público,gas_tanque,20524.53,401,2,265,0043310,D,TRUE
1701872003,1,15mil_100mil,4,2,6,2,Si,Si,Si,0,1,1,0,0,1,1,No,0,4,servicio_público,gas_tanque,39181.11,401,2,265,0043310,C,FALSE
1701872004,1,15mil_100mil,3,1,6,2,Si,Si,No,0,0,1,0,0,1,0,No,0,7,servicio_público,gas_tanque,22546.67,401,2,265,0043310,D,FALSE
1701872005,1,15mil_100mil,3,2,3,2,Si,No,No,1,0,1,0,1,0,0,No,0,5,servicio_público,gas_tanque,25549.94,401,2,265,0043310,D,FALSE
1701872006,1,15mil_100mil,4,3,3,2,Si,No,Si,0,0,1,0,0,1,0,Si,0,8,fosa_séptica,gas_tanque,46820.81,401,2,265,0043310,C,FALSE
1701900501,1,15mil_100mil,2,1,10,3,Si,Si,Si,1,1,1,1,0,1,0,Si,0,16,fosa_séptica,gas_tanque,87443.44,697,4,267,0043320,AB,FALSE
1701900502,1,15mil_100mil,4,1,10,3,Si,Si,Si,2,1,1,9,1,5,1,Si,0,30,servicio_público,gas_tanque,84373.41,697,4,267,0043320,AB,FALSE
1701900503,1,15mil_100mil,4,3,10,3,Si,Si,Si,2,1,1,2,0,2,1,Si,0,22,servicio_público,gas_tanque,149613.13,697,4,267,0043320,AB,FALSE
1701900506,1,15mil_100mil,2,2,10,3,Si,Si,Si,2,1,1,2,0,1,1,Si,0,17,fosa_séptica,gas_tanque,99964.04,697,4,267,0043320,AB,FALSE
1701911701,1,15mil_100mil,4,1,5,2,Si,No,Si,0,0,1,1,0,1,2,No,2,7,fosa_séptica,gas_tanque,15262.61,294,2,265,0043330,D,FALSE
1701911702,1,15mil_100mil,1,1,1,2,No,No,No,0,0,0,0,0,0,0,No,0,4,servicio_público,gas_tanque,23106.51,294,2,265,0043330,D,FALSE
1701911703,1,15mil_100mil,3,2,8,3,Si,Si,No,1,0,1,0,1,1,1,No,1,10,servicio_público,gas_tanque,38545.05,294,2,265,0043330,C,FALSE
1701911704,1,15mil_100mil,6,2,8,3,Si,No,No,0,0,0,0,0,0,0,No,0,7,fosa_séptica,gas_tanque,53741.52,294,2,265,0043330,C,FALSE
1701911705,1,15mil_100mil,6,3,3,2,Si,Si,Si,0,0,1,1,0,2,1,Si,2,10,servicio_público,gas_tanque,46845.7,294,2,265,0043330,C,FALSE
1701916902,1,15mil_100mil,3,2,10,3,Si,Si,Si,1,0,1,1,0,3,1,Si,0,25,servicio_público,gas_tanque,233148.92,479,4,267,0043340,AB,FALSE
1701916904,1,15mil_100mil,3,0,10,3,Si,Si,Si,1,0,1,2,1,3,1,Si,0,16,servicio_público,gas_tanque,50861.28,479,4,267,0043340,C,FALSE
1701923401,1,15mil_100mil,3,2,2,2,Si,No,No,0,0,0,0,1,1,0,Si,1,6,fosa_séptica,gas_tanque,35090.67,282,2,265,0043350,C,FALSE
1701923402,1,15mil_100mil,5,3,3,2,No,No,No,0,0,0,0,0,0,0,Si,0,6,servicio_público,gas_tanque,29771.46,282,2,265,0043350,D,FALSE
1701923403,1,15mil_100mil,5,0,4,2,Si,No,No,0,0,1,0,1,1,0,No,1,4,fosa_séptica,gas_tanque,19072.74,282,2,265,0043350,D,FALSE
1701923404,1,15mil_100mil,3,2,6,3,Si,Si,No,0,0,1,1,1,0,1,Si,6,2,fosa_séptica,gas_tanque,16022.16,282,2,265,0043350,D,FALSE
1701923405,1,15mil_100mil,3,2,10,2,Si,Si,Si,1,0,1,1,1,1,1,Si,0,7,servicio_público,gas_tanque,34160.22,282,2,265,0043350,C,FALSE
1701923406,1,15mil_100mil,1,1,7,2,No,No,No,0,0,0,0,1,0,1,No,0,2,servicio_público,gas_tanque,11668.1,282,2,265,0043350,E,FALSE
1701924304,1,15mil_100mil,4,3,1,3,Si,Si,No,0,0,0,0,1,0,0,No,0,4,servicio_público,gas_tanque,24246.39,369,3,266,0043360,D,FALSE
1701924305,1,15mil_100mil,1,0,4,3,Si,No,Si,1,0,1,1,0,1,0,Si,2,10,servicio_público,gas_tanque,34560.61,369,3,266,0043360,C,FALSE
1701924306,1,15mil_100mil,4,2,7,3,Si,Si,Si,0,0,1,1,2,2,1,No,3,10,fosa_séptica,gas_tanque,28353.21,369,3,266,0043360,D,FALSE
1701930801,1,15mil_100mil,3,1,4,3,Si,No,Si,0,0,1,1,0,0,1,No,4,0,servicio_público,gas_tanque,36509.34,359,2,265,0043370,C,FALSE
1701930802,1,15mil_100mil,3,2,10,3,Si,No,Si,0,0,1,1,2,2,1,Si,0,15,servicio_público,gas_tanque,39346.7,359,2,265,0043370,C,FALSE
1701930803,1,15mil_100mil,4,2,6,3,No,No,No,1,0,1,0,1,1,1,Si,0,7,servicio_público,gas_tanque,25520.7,359,2,265,0043370,D,FALSE
1701930804,1,15mil_100mil,3,1,10,2,Si,No,No,1,1,0,1,0,1,0,No,1,4,servicio_público,gas_tanque,26565.75,359,2,265,0043370,D,FALSE
1701930805,1,15mil_100mil,4,3,3,2,Si,No,Si,0,0,0,0,1,0,0,No,0,4,servicio_público,gas_tanque,19736.05,359,2,265,0043370,D,FALSE
1701930806,1,15mil_100mil,6,4,3,2,Si,Si,No,0,0,0,0,0,1,0,No,0,4,fosa_séptica,gas_tanque,64612.16,359,2,265,0043370,AB,FALSE
1701937013,1,15mil_100mil,1,1,8,2,Si,Si,Si,0,0,0,1,0,1,1,Si,0,6,servicio_público,otro,43946.14,259,2,273,0043380,C,FALSE
1701937015,1,15mil_100mil,4,2,10,2,Si,Si,Si,0,0,1,1,0,3,1,No,0,11,servicio_público,gas_tanque,29735.68,259,2,273,0043380,D,FALSE
1701937016,1,15mil_100mil,2,1,6,3,No,Si,Si,0,1,1,1,0,1,1,Si,0,10,servicio_público,gas_tanque,21667.13,259,2,273,0043380,D,FALSE
1701937017,1,15mil_100mil,4,2,6,3,Si,Si,No,0,0,0,0,1,0,1,Si,0,6,servicio_público,gas_tanque,51981.17,259,2,273,0043380,C,FALSE
1701937018,1,15mil_100mil,3,1,6,2,Si,No,No,0,0,0,0,1,0,0,No,0,2,servicio_público,gas_tanque,7283.12,259,2,273,0043380,E,FALSE
1701937201,1,15mil_100mil,2,0,4,2,No,No,Si,0,0,1,0,1,1,0,Si,0,6,servicio_público,gas_tanque,13200.59,259,2,273,0043380,E,FALSE
1701937202,1,15mil_100mil,3,1,3,2,No,No,No,0,0,1,0,0,1,0,Si,0,7,servicio_público,gas_tanque,8242.5,259,2,273,0043380,E,FALSE
1701937203,1,15mil_100mil,1,1,7,2,Si,Si,No,0,0,0,0,1,0,0,No,0,3,servicio_público,gas_tanque,17378.45,259,2,273,0043380,D,FALSE
1701937205,1,15mil_100mil,1,1,1,3,No,No,No,0,0,0,0,0,1,0,Si,0,3,servicio_público,gas_tanque,8392.81,259,2,273,0043380,E,FALSE
1701937206,1,15mil_100mil,2,0,5,3,Si,Si,No,1,0,1,0,2,0,0,Si,0,8,servicio_público,gas_tanque,23842.12,259,2,273,0043380,D,FALSE
1701937519,1,15mil_100mil,4,1,5,2,Si,Si,Si,1,0,1,1,1,1,0,Si,0,9,servicio_público,gas_tanque,38053.94,259,2,273,0043380,C,FALSE
1701937520,1,15mil_100mil,1,0,9,3,Si,Si,No,0,1,1,0,1,1,1,Si,0,10,servicio_público,gas_tanque,27018.92,259,2,273,0043380,D,FALSE
1701937521,1,15mil_100mil,2,2,10,2,Si,Si,Si,1,0,1,1,0,1,1,No,7,3,servicio_público,gas_tanque,76137.79,259,2,273,0043380,AB,FALSE
1701937522,1,15mil_100mil,1,0,4,3,No,No,No,0,1,1,0,1,1,1,Si,0,7,servicio_público,gas_tanque,8527.79,259,2,273,0043380,E,FALSE
1701937523,1,15mil_100mil,5,2,6,2,Si,No,Si,0,0,1,1,0,2,0,Si,4,9,servicio_público,gas_tanque,35210.8,259,2,273,0043380,C,FALSE
